"5b39776c-a162-48d9-aff2-f03983289b7f","YpsilantiMICity","e1116c3f-3f9e-4b97-8063-38c9edf6341e","","1/25/2017 12:00:00 AM","","Cultivat",""said he would provide as much information to the public to cultivate a relationship of trust.  Fit between a community and manager goes","Test on another city.",
"f80b888a-12d5-4b7d-833e-4f8b292c6560","YpsilantiMICity","658fb522-1ef3-49ac-aa41-1c794857fec9","","1/25/2017 12:00:00 AM","","Cultivat","am recognized for maturity, experience, and the temperament and  skillsets to cultivate and mentor staff and retain and attract the best workers.  ",
"51259463-21f4-40d4-aef6-1c083993e7e6","YpsilantiMICity","658fb522-1ef3-49ac-aa41-1c794857fec9","","1/25/2017 12:00:00 AM","","Cultivat","analytical  skills.   Highly regarded specialist with an exceptional ability to cultivate consensus and relationship development  among multiple patterns across industries and disciplines;",
"22e938f9-9d0c-4837-a76f-d7a009c15f2b","YpsilantiMICity","7d820c5c-194d-47f3-b12e-ea46c74a3f85","","12/7/2016 12:00:00 AM","","marijuana","one item, he said that the state just past a medical marijuana statute and it follows  our ordinance. He said that the state",
"e0287698-4587-43de-b243-f3dff8a7e070","YpsilantiMICity","7d820c5c-194d-47f3-b12e-ea46c74a3f85","","12/7/2016 12:00:00 AM","","Dispensary"," our ordinance. He said that the state now will license medical dispensary, under the statute the  ordinance can continue for the year but",
"5c9fcaa0-ff80-4e67-93c9-554a638b7b87","YpsilantiMICity","7d820c5c-194d-47f3-b12e-ea46c74a3f85","","12/7/2016 12:00:00 AM","","Dispens"," our ordinance. He said that the state now will license medical dispensary, under the statute the  ordinance can continue for the year but",
"eddece2d-8c2e-4f8a-94f2-2001e30db77a","YpsilantiMICity","7d820c5c-194d-47f3-b12e-ea46c74a3f85","","12/7/2016 12:00:00 AM","","Ordinance","state just past a medical marijuana statute and it follows  our ordinance. He said that the state now will license medical dispensary, under",
"04f63f1c-3ced-407f-9aec-005d9ef96af6","YpsilantiMICity","abcf10ab-543d-4f84-87d9-7a9bcc7d7365","","12/7/2016 12:00:00 AM","","cannabis","licenses for growth facility. Feels as if the money from  the cannabis industry coming to Michigan could be coming to Ypsilanti.   ",
"d0c379f1-6267-4271-bfcd-5c477b43370b","YpsilantiMICity","abcf10ab-543d-4f84-87d9-7a9bcc7d7365","","12/7/2016 12:00:00 AM","","Dispensary","they cut the trash across the street, which comes from the dispensary, they try to  charge him for doing that.  It’s a",
"904efbf0-4cce-400c-b747-cfd8fda65ac4","YpsilantiMICity","abcf10ab-543d-4f84-87d9-7a9bcc7d7365","","12/7/2016 12:00:00 AM","","Dispens","the 2013  amendment and ordinance capping the amount of growth and dispensing licenses available.  Would encourage allowing more business licenses for growth facility.",
"72e9fd14-ee19-4e95-8637-42a98d86cd2f","YpsilantiMICity","abcf10ab-543d-4f84-87d9-7a9bcc7d7365","","12/7/2016 12:00:00 AM","","Dispens","they cut the trash across the street, which comes from the dispensary, they try to  charge him for doing that.  It’s a",
"0ab9f7f7-b1fa-4e16-9dcf-ad6b24038bf4","YpsilantiMICity","92b678f8-e863-418f-be42-6ee880b6f482","","11/15/2016 12:00:00 AM","","marijuana","one item, he said that the state just past a medical marijuana statute and it follows  our ordinance. He said that the state",
"6680edda-d607-4c9a-9474-b1e3e027c547","YpsilantiMICity","92b678f8-e863-418f-be42-6ee880b6f482","","11/15/2016 12:00:00 AM","","Dispensary"," our ordinance. He said that the state now will license medical dispensary, under the statute the  ordinance can continue for the year but",
"60da96b7-418e-4887-b524-7b3e3bb7b2bd","YpsilantiMICity","92b678f8-e863-418f-be42-6ee880b6f482","","11/15/2016 12:00:00 AM","","Dispens"," our ordinance. He said that the state now will license medical dispensary, under the statute the  ordinance can continue for the year but",
"ea042b67-7548-4b95-93db-03655ada74f4","YpsilantiMICity","92b678f8-e863-418f-be42-6ee880b6f482","","11/15/2016 12:00:00 AM","","Ordinance","state just past a medical marijuana statute and it follows  our ordinance. He said that the state now will license medical dispensary, under",
"964c1828-6cab-4319-a65a-8e4e25973096","YpsilantiMICity","0a94d830-0f05-4129-a6af-8061c06e7a20","","11/15/2016 12:00:00 AM","","marijuana","1213 S. Congress St. Michigan house building 4209 and 4210 Michigan  marijuana act creating a state license I would like to ask the",
"4cb19772-f5a5-4afe-9adf-2849f544a8cb","YpsilantiMICity","0a94d830-0f05-4129-a6af-8061c06e7a20","","11/15/2016 12:00:00 AM","","cannabis","license for growth facility. Feels as if the money from  the cannabis industry coming to Michigan could be coming to Ypsilanti.   ",
"0668c9ef-7500-414a-8702-09f030612ef1","YpsilantiMICity","0a94d830-0f05-4129-a6af-8061c06e7a20","","11/15/2016 12:00:00 AM","","Dispensary","try to charge him for doing that, which comes from the dispensary. It’s a  headache for our community, but no one lives there.",
"b03ad4fc-276b-4580-a092-7f0ee2f9a686","YpsilantiMICity","0a94d830-0f05-4129-a6af-8061c06e7a20","","11/15/2016 12:00:00 AM","","Dispens","the 2013  amendment and ordinance capping the amount of growth and dispensing license available.  Would encourage allowing more business license for growth facility.",
"ec482549-e939-4a88-983d-7e18a3dd428c","YpsilantiMICity","0a94d830-0f05-4129-a6af-8061c06e7a20","","11/15/2016 12:00:00 AM","","Dispens","try to charge him for doing that, which comes from the dispensary. It’s a  headache for our community, but no one lives there.",
"af750b43-de01-4998-b71b-7bea889289be","YpsilantiMICity","0a94d830-0f05-4129-a6af-8061c06e7a20","","11/15/2016 12:00:00 AM","","Cultivat"," services or introductions.    • American Broach & Machine Company  • Cultivate Coffee and Tap House  • Hyperion Roastery  • Jacobsen&Daniels Associates  •",
"5eec380e-4c07-4745-98a1-40b46e4d20f8","YpsilantiMICity","9c865175-e8f4-467e-9119-ebe71ba53669","","11/3/2016 12:00:00 AM","","Dispensary","they cut the trash across the street, which comes from the dispensary, they try to  charge him for doing that.  It’s a",
"5cd5a65d-0ee3-48e1-b423-73b9030197e5","YpsilantiMICity","9c865175-e8f4-467e-9119-ebe71ba53669","","11/3/2016 12:00:00 AM","","Dispens","they cut the trash across the street, which comes from the dispensary, they try to  charge him for doing that.  It’s a",
"7cffb39d-508b-4427-8b13-970f4df35133","YpsilantiMICity","f3d4bee2-469d-413b-8aee-d2c04af1083d","","11/3/2016 12:00:00 AM","","marijuana","dry cleaners  P  Medical or dental clinics  P  Medical Marijuana Dispensary  P  Catering services  A  Self-storage   S",
"6ebc6e94-0146-479e-bc0d-bc58059ae37a","YpsilantiMICity","f3d4bee2-469d-413b-8aee-d2c04af1083d","","11/3/2016 12:00:00 AM","","Dispensary","cleaners  P  Medical or dental clinics  P  Medical Marijuana Dispensary  P  Catering services  A  Self-storage   S  COMMERCIAL",
"191ef91f-8ded-4b4f-b412-277de0873707","YpsilantiMICity","f3d4bee2-469d-413b-8aee-d2c04af1083d","","11/3/2016 12:00:00 AM","","Dispens","cleaners  P  Medical or dental clinics  P  Medical Marijuana Dispensary  P  Catering services  A  Self-storage   S  COMMERCIAL",
"d04a2f39-f3e5-4a70-9108-4fa96329b4f9","YpsilantiMICity","9779bb84-0063-4174-b88d-6d709f25932d","","11/3/2016 12:00:00 AM","","cannabis","licenses for growth facility. Feels as if the money from  the cannabis industry coming to Michigan could be coming to Ypsilanti.   ",
"fac375c9-4be6-4667-9fb7-f843d2d8d6b0","YpsilantiMICity","9779bb84-0063-4174-b88d-6d709f25932d","","11/3/2016 12:00:00 AM","","Dispens","the 2013  amendment and ordinance capping the amount of growth and dispensing licenses available.  Would encourage allowing more business licenses for growth facility.",
"47965d6d-8303-437e-af64-45943e11899d","YpsilantiMICity","2c9b3d6a-66f1-4d24-9af3-cc213a96ba49","","11/3/2016 12:00:00 AM","","marijuana","dry cleaners  P  Medical or dental clinics  P  Medical Marijuana Dispensary  P  Catering services  A  Self-storage   S",
"2456c1d5-1158-4ec7-a3f4-39ccab286368","YpsilantiMICity","2c9b3d6a-66f1-4d24-9af3-cc213a96ba49","","11/3/2016 12:00:00 AM","","Dispensary","cleaners  P  Medical or dental clinics  P  Medical Marijuana Dispensary  P  Catering services  A  Self-storage   S  COMMERCIAL",
"5c7f8855-7c3d-46af-8d86-e700c3f6b2e3","YpsilantiMICity","2c9b3d6a-66f1-4d24-9af3-cc213a96ba49","","11/3/2016 12:00:00 AM","","Dispens","cleaners  P  Medical or dental clinics  P  Medical Marijuana Dispensary  P  Catering services  A  Self-storage   S  COMMERCIAL",
"3c5c77f0-9db4-48a4-9bcc-c867386421d6","YpsilantiMICity","0da59dc9-8039-4863-8bc4-3b453881f799","","9/19/2016 12:00:00 AM","","Cultivat","membership   Event presence   Launching chapters   Increasing impact   Cultivating partnerships   Extending reach through mixed media   Newsletter   Action",
"1c8c1f92-ec95-45cd-8184-d39c4ed4ad08","YpsilantiMICity","c44ecd12-508c-4a0e-8f16-7ccc52440837","","7/6/2016 12:00:00 AM","","Dispensary","  11-99-33-012-009        DEPOT TOWN DISPENSARY          104: DEPOT",
"31e97157-903e-4f9b-aaad-c013675e9766","YpsilantiMICity","c44ecd12-508c-4a0e-8f16-7ccc52440837","","7/6/2016 12:00:00 AM","","Dispens","  11-99-33-012-009        DEPOT TOWN DISPENSARY          104: DEPOT",
"a251312c-d525-4ead-b04a-1b4def6dea04","YpsilantiMICity","3a4d2049-b87f-4a64-93ba-aedb6a3fa78d","","6/22/2016 12:00:00 AM","","Dispens","Publishing a statement notifying employees that   the unlawful manufacture, distribution, dispensing,  As required by Executive Order 12549, Debarment possession, or use of",
